OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
energy-cannon-cmd-t1,Energy Cannon CMD T1,SHIP_WEAPONS,ENERGY,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,,,
energy-cannon-cmd-t2,Energy Cannon CMD T2,SHIP_WEAPONS,ENERGY,CMD,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CMD T1,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-cannon-cmd-t3,Energy Cannon CMD T3,SHIP_WEAPONS,ENERGY,CMD,3,1440,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CMD T2,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-cannon-cmd-t4,Energy Cannon CMD T4,SHIP_WEAPONS,ENERGY,CMD,4,1920,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CMD T3,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-cannon-cmd-t5,Energy Cannon CMD T5,SHIP_WEAPONS,ENERGY,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CMD T4,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-cannon-class8-t1,Energy Cannon CLASS8 T1,SHIP_WEAPONS,ENERGY,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,,,
energy-cannon-class8-t2,Energy Cannon CLASS8 T2,SHIP_WEAPONS,ENERGY,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CLASS8 T1,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-cannon-class8-t3,Energy Cannon CLASS8 T3,SHIP_WEAPONS,ENERGY,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CLASS8 T2,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-cannon-class8-t4,Energy Cannon CLASS8 T4,SHIP_WEAPONS,ENERGY,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CLASS8 T3,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-cannon-class8-t5,Energy Cannon CLASS8 T5,SHIP_WEAPONS,ENERGY,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon CLASS8 T4,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-cannon-ttn-t1,Energy Cannon TTN T1,SHIP_WEAPONS,ENERGY,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,,,
energy-cannon-ttn-t2,Energy Cannon TTN T2,SHIP_WEAPONS,ENERGY,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon TTN T1,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-cannon-ttn-t3,Energy Cannon TTN T3,SHIP_WEAPONS,ENERGY,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon TTN T2,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-cannon-ttn-t4,Energy Cannon TTN T4,SHIP_WEAPONS,ENERGY,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon TTN T3,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-cannon-ttn-t5,Energy Cannon TTN T5,SHIP_WEAPONS,ENERGY,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Energy Cannon TTN T4,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-scatterfire-xxxs-t1,Energy Scatterfire XXXS T1,SHIP_WEAPONS,ENERGY,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,,,
energy-scatterfire-xxxs-t2,Energy Scatterfire XXXS T2,SHIP_WEAPONS,ENERGY,XXXS,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXXS T1,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxxs-t3,Energy Scatterfire XXXS T3,SHIP_WEAPONS,ENERGY,XXXS,3,180,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXXS T2,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxxs-t4,Energy Scatterfire XXXS T4,SHIP_WEAPONS,ENERGY,XXXS,4,240,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXXS T3,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxxs-t5,Energy Scatterfire XXXS T5,SHIP_WEAPONS,ENERGY,XXXS,5,300,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXXS T4,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxs-t1,Energy Scatterfire XXS T1,SHIP_WEAPONS,ENERGY,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,,,
energy-scatterfire-xxs-t2,Energy Scatterfire XXS T2,SHIP_WEAPONS,ENERGY,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXS T1,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxs-t3,Energy Scatterfire XXS T3,SHIP_WEAPONS,ENERGY,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXS T2,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxs-t4,Energy Scatterfire XXS T4,SHIP_WEAPONS,ENERGY,XXS,4,480,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXS T3,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xxs-t5,Energy Scatterfire XXS T5,SHIP_WEAPONS,ENERGY,XXS,5,600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Energy Scatterfire XXS T4,1,Energy Payload Kit,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-xs-t1,Energy Scatterfire XS T1,SHIP_WEAPONS,ENERGY,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,,,
energy-scatterfire-xs-t2,Energy Scatterfire XS T2,SHIP_WEAPONS,ENERGY,XS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire XS T1,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-xs-t3,Energy Scatterfire XS T3,SHIP_WEAPONS,ENERGY,XS,3,540,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire XS T2,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-xs-t4,Energy Scatterfire XS T4,SHIP_WEAPONS,ENERGY,XS,4,720,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire XS T3,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-xs-t5,Energy Scatterfire XS T5,SHIP_WEAPONS,ENERGY,XS,5,900,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire XS T4,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-s-t1,Energy Scatterfire S T1,SHIP_WEAPONS,ENERGY,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,,,
energy-scatterfire-s-t2,Energy Scatterfire S T2,SHIP_WEAPONS,ENERGY,S,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire S T1,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-s-t3,Energy Scatterfire S T3,SHIP_WEAPONS,ENERGY,S,3,720,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire S T2,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-s-t4,Energy Scatterfire S T4,SHIP_WEAPONS,ENERGY,S,4,960,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire S T3,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-s-t5,Energy Scatterfire S T5,SHIP_WEAPONS,ENERGY,S,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire S T4,1,Enhanced Energy Core,1,Scatterfire Controller,1,Spread Targeting,1,,,,,,,,,,,,,,
energy-scatterfire-m-t1,Energy Scatterfire M T1,SHIP_WEAPONS,ENERGY,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Energy Array,1,Enhanced Energy Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,
energy-scatterfire-m-t2,Energy Scatterfire M T2,SHIP_WEAPONS,ENERGY,M,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire M T1,1,Military Energy Array,1,Enhanced Energy Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,
energy-scatterfire-m-t3,Energy Scatterfire M T3,SHIP_WEAPONS,ENERGY,M,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire M T2,1,Military Energy Array,1,Enhanced Energy Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,
energy-scatterfire-m-t4,Energy Scatterfire M T4,SHIP_WEAPONS,ENERGY,M,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire M T3,1,Military Energy Array,1,Enhanced Energy Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,
energy-scatterfire-m-t5,Energy Scatterfire M T5,SHIP_WEAPONS,ENERGY,M,5,1500,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire M T4,1,Military Energy Array,1,Enhanced Energy Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,
energy-scatterfire-l-t1,Energy Scatterfire L T1,SHIP_WEAPONS,ENERGY,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Energy System,1,Military Energy Array,1,Enhanced Energy Core,1,,,,,,,,,,,,,,,,
energy-scatterfire-l-t2,Energy Scatterfire L T2,SHIP_WEAPONS,ENERGY,L,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire L T1,1,Quantum Energy System,1,Military Energy Array,1,Enhanced Energy Core,1,,,,,,,,,,,,,,
energy-scatterfire-l-t3,Energy Scatterfire L T3,SHIP_WEAPONS,ENERGY,L,3,1080,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire L T2,1,Quantum Energy System,1,Military Energy Array,1,Enhanced Energy Core,1,,,,,,,,,,,,,,
energy-scatterfire-l-t4,Energy Scatterfire L T4,SHIP_WEAPONS,ENERGY,L,4,1440,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire L T3,1,Quantum Energy System,1,Military Energy Array,1,Enhanced Energy Core,1,,,,,,,,,,,,,,
energy-scatterfire-l-t5,Energy Scatterfire L T5,SHIP_WEAPONS,ENERGY,L,5,1800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire L T4,1,Quantum Energy System,1,Military Energy Array,1,Enhanced Energy Core,1,,,,,,,,,,,,,,
energy-scatterfire-cap-t1,Energy Scatterfire CAP T1,SHIP_WEAPONS,ENERGY,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,,,,,
energy-scatterfire-cap-t2,Energy Scatterfire CAP T2,SHIP_WEAPONS,ENERGY,CAP,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire CAP T1,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,,,
energy-scatterfire-cap-t3,Energy Scatterfire CAP T3,SHIP_WEAPONS,ENERGY,CAP,3,1260,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire CAP T2,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,,,
energy-scatterfire-cap-t4,Energy Scatterfire CAP T4,SHIP_WEAPONS,ENERGY,CAP,4,1680,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire CAP T3,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,,,
energy-scatterfire-cap-t5,Energy Scatterfire CAP T5,SHIP_WEAPONS,ENERGY,CAP,5,2100,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Energy Scatterfire CAP T4,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,,,
energy-scatterfire-cmd-t1,Energy Scatterfire CMD T1,SHIP_WEAPONS,ENERGY,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,,,
energy-scatterfire-cmd-t2,Energy Scatterfire CMD T2,SHIP_WEAPONS,ENERGY,CMD,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CMD T1,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-scatterfire-cmd-t3,Energy Scatterfire CMD T3,SHIP_WEAPONS,ENERGY,CMD,3,1440,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CMD T2,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-scatterfire-cmd-t4,Energy Scatterfire CMD T4,SHIP_WEAPONS,ENERGY,CMD,4,1920,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CMD T3,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-scatterfire-cmd-t5,Energy Scatterfire CMD T5,SHIP_WEAPONS,ENERGY,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CMD T4,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,Military Energy Array,1,,,,,,,,,,,,
energy-scatterfire-class8-t1,Energy Scatterfire CLASS8 T1,SHIP_WEAPONS,ENERGY,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,,,
energy-scatterfire-class8-t2,Energy Scatterfire CLASS8 T2,SHIP_WEAPONS,ENERGY,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CLASS8 T1,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-scatterfire-class8-t3,Energy Scatterfire CLASS8 T3,SHIP_WEAPONS,ENERGY,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CLASS8 T2,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-scatterfire-class8-t4,Energy Scatterfire CLASS8 T4,SHIP_WEAPONS,ENERGY,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CLASS8 T3,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-scatterfire-class8-t5,Energy Scatterfire CLASS8 T5,SHIP_WEAPONS,ENERGY,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire CLASS8 T4,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,Quantum Energy System,1,,,,,,,,,,,,
energy-scatterfire-ttn-t1,Energy Scatterfire TTN T1,SHIP_WEAPONS,ENERGY,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,,,
energy-scatterfire-ttn-t2,Energy Scatterfire TTN T2,SHIP_WEAPONS,ENERGY,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire TTN T1,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-scatterfire-ttn-t3,Energy Scatterfire TTN T3,SHIP_WEAPONS,ENERGY,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire TTN T2,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-scatterfire-ttn-t4,Energy Scatterfire TTN T4,SHIP_WEAPONS,ENERGY,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire TTN T3,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-scatterfire-ttn-t5,Energy Scatterfire TTN T5,SHIP_WEAPONS,ENERGY,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Energy Scatterfire TTN T4,1,Singularity Energy Core,1,Titan Energy Matrix,1,Battleship Energy Core,1,Capital Energy Grid,1,,,,,,,,,,,,
energy-burst-xxxs-t1,Energy Burst XXXS T1,SHIP_WEAPONS,ENERGY,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
energy-burst-xxxs-t2,Energy Burst XXXS T2,SHIP_WEAPONS,ENERGY,XXXS,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXXS T1,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xxxs-t3,Energy Burst XXXS T3,SHIP_WEAPONS,ENERGY,XXXS,3,180,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXXS T2,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xxxs-t4,Energy Burst XXXS T4,SHIP_WEAPONS,ENERGY,XXXS,4,240,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXXS T3,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xxxs-t5,Energy Burst XXXS T5,SHIP_WEAPONS,ENERGY,XXXS,5,300,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXXS T4,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xxs-t1,Energy Burst XXS T1,SHIP_WEAPONS,ENERGY,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
energy-burst-xxs-t2,Energy Burst XXS T2,SHIP_WEAPONS,ENERGY,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXS T1,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xxs-t3,Energy Burst XXS T3,SHIP_WEAPONS,ENERGY,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXS T2,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xxs-t4,Energy Burst XXS T4,SHIP_WEAPONS,ENERGY,XXS,4,480,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXS T3,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xxs-t5,Energy Burst XXS T5,SHIP_WEAPONS,ENERGY,XXS,5,600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Energy Burst XXS T4,1,Energy Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
energy-burst-xs-t1,Energy Burst XS T1,SHIP_WEAPONS,ENERGY,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
energy-burst-xs-t2,Energy Burst XS T2,SHIP_WEAPONS,ENERGY,XS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Burst XS T1,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
energy-burst-xs-t3,Energy Burst XS T3,SHIP_WEAPONS,ENERGY,XS,3,540,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Burst XS T2,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
energy-burst-xs-t4,Energy Burst XS T4,SHIP_WEAPONS,ENERGY,XS,4,720,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Energy Burst XS T3,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
energy-burst-xs-t5,Energy Burst XS T5,SHIP_WEAPONS,ENERGY,XS,5,900,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Energy Burst XS T4,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
energy-burst-s-t1,Energy Burst S T1,SHIP_WEAPONS,ENERGY,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
energy-burst-s-t2,Energy Burst S T2,SHIP_WEAPONS,ENERGY,S,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Burst S T1,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
energy-burst-s-t3,Energy Burst S T3,SHIP_WEAPONS,ENERGY,S,3,720,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Energy Burst S T2,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
energy-burst-s-t4,Energy Burst S T4,SHIP_WEAPONS,ENERGY,S,4,960,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Energy Burst S T3,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
energy-burst-s-t5,Energy Burst S T5,SHIP_WEAPONS,ENERGY,S,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Energy Burst S T4,1,Enhanced Energy Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
