OutputID	OutputName	OutputType	OutputTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
volcanic-rhodium-processor-t5	Rhodium Processor	BUILDING	5	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhodium Ore	35	Arco	30	Thermal Regulator Stone	25	Lumanite	20	Diamond	15	Hafnium	12	Palladium	6		
																								
# EXISTING COMPONENT PROCESSORS (Use processed materials)																								
volcanic-emergency-suppressant-processor-t1	Emergency Suppressant Processor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	20	Arco Blocks	12	Thermal Control	8										
volcanic-emergency-suppressant-processor-t2	Emergency Suppressant Processor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	25	Arco Blocks	15	Thermal Control	12	Lumanite Cores	6								
volcanic-emergency-suppressant-processor-t3	Emergency Suppressant Processor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	30	Arco Blocks	18	Thermal Control	15	Lumanite Cores	10	Hafnium	4						
volcanic-emergency-suppressant-processor-t4	Emergency Suppressant Processor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	35	Arco Blocks	22	Thermal Control	18	Lumanite Cores	12	Hafnium	8	Osmium	3				
volcanic-emergency-suppressant-processor-t5	Emergency Suppressant Processor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Fluorine Gas	40	Arco Blocks	25	Thermal Control	20	Lumanite Cores	15	Hafnium	12	Osmium	6	Palladium	2		
																								
volcanic-beam-emitter-processor-t1	Beam Emitter Processor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Garnet Crystals	18	Diamond	15	Arco Blocks	10										
volcanic-beam-emitter-processor-t2	Beam Emitter Processor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Garnet Crystals	22	Diamond	18	Arco Blocks	12	Thermal Control	8								
volcanic-beam-emitter-processor-t3	Beam Emitter Processor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Garnet Crystals	25	Diamond	20	Arco Blocks	15	Thermal Control	12	Lumanite Cores	6						
volcanic-beam-emitter-processor-t4	Beam Emitter Processor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Garnet Crystals	30	Diamond	25	Arco Blocks	18	Thermal Control	15	Lumanite Cores	10	Hafnium	4				
volcanic-beam-emitter-processor-t5	Beam Emitter Processor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Garnet Crystals	35	Diamond	30	Arco Blocks	22	Thermal Control	18	Lumanite Cores	12	Hafnium	8	Osmium	3		
																								
volcanic-current-limiter-processor-t1	Current Limiter Processor	BUILDING	1	90	Volcanic Planet	MUD	Processing	1	Diamond	20	Arco Blocks	12	Thermal Control	8										
volcanic-current-limiter-processor-t2	Current Limiter Processor	BUILDING	2	75	Volcanic Planet	MUD	Processing	1	Diamond	25	Arco Blocks	15	Thermal Control	12	Lumanite Cores	6								
volcanic-current-limiter-processor-t3	Current Limiter Processor	BUILDING	3	60	Volcanic Planet	MUD	Processing	1	Diamond	30	Arco Blocks	18	Thermal Control	15	Lumanite Cores	10	Hafnium	4						
volcanic-current-limiter-processor-t4	Current Limiter Processor	BUILDING	4	50	Volcanic Planet	MUD	Processing	1	Diamond	35	Arco Blocks	22	Thermal Control	18	Lumanite Cores	12	Hafnium	8	Osmium	3				
volcanic-current-limiter-processor-t5	Current Limiter Processor	BUILDING	5	40	Volcanic Planet	MUD	Processing	1	Diamond	40	Arco Blocks	25	Thermal Control	20	Lumanite Cores	15	Hafnium	12	Osmium	6	Palladium	2		
																								
volcanic-precision-detonator-processor-t1	Precision Detonator Processor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rochinol	18	Diamond	15	Arco Blocks	10										
volcanic-precision-detonator-processor-t2	Precision Detonator Processor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rochinol	22	Diamond	18	Arco Blocks	12	Thermal Control	8								
volcanic-precision-detonator-processor-t3	Precision Detonator Processor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rochinol	25	Diamond	20	Arco Blocks	15	Thermal Control	12	Lumanite Cores	6						
volcanic-precision-detonator-processor-t4	Precision Detonator Processor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rochinol	30	Diamond	25	Arco Blocks	18	Thermal Control	15	Lumanite Cores	10	Hafnium	4				
volcanic-precision-detonator-processor-t5	Precision Detonator Processor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rochinol	35	Diamond	30	Arco Blocks	22	Thermal Control	18	Lumanite Cores	12	Hafnium	8	Osmium	3		
																								
# T2 ADVANCED COMPONENT PROCESSORS																								
volcanic-hafnium-shields-processor-t1	Hafnium Shields Processor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium	20	Arco Blocks	12	Thermal Control	8										
volcanic-hafnium-shields-processor-t2	Hafnium Shields Processor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium	25	Arco Blocks	15	Thermal Control	12	Lumanite Cores	6								
volcanic-hafnium-shields-processor-t3	Hafnium Shields Processor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium	30	Arco Blocks	18	Thermal Control	15	Lumanite Cores	10	Diamond Drill	4						
volcanic-hafnium-shields-processor-t4	Hafnium Shields Processor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium	35	Arco Blocks	22	Thermal Control	18	Lumanite Cores	12	Diamond Drill	8	Osmium	3				
volcanic-hafnium-shields-processor-t5	Hafnium Shields Processor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium	40	Arco Blocks	25	Thermal Control	20	Lumanite Cores	15	Diamond Drill	12	Osmium	6	Palladium	2		
																								
volcanic-diamond-drill-processor-t1	Diamond Drill Processor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Diamond	22	Arco Blocks	15	Thermal Control	8										
volcanic-diamond-drill-processor-t2	Diamond Drill Processor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Diamond	25	Arco Blocks	18	Thermal Control	12	Lumanite Cores	6								
volcanic-diamond-drill-processor-t3	Diamond Drill Processor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Diamond	30	Arco Blocks	20	Thermal Control	15	Lumanite Cores	10	Hafnium Shields	4						
volcanic-diamond-drill-processor-t4	Diamond Drill Processor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Diamond	35	Arco Blocks	25	Thermal Control	18	Lumanite Cores	12	Hafnium Shields	8	Osmium	3				
volcanic-diamond-drill-processor-t5	Diamond Drill Processor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Diamond	40	Arco Blocks	30	Thermal Control	22	Lumanite Cores	15	Hafnium Shields	12	Osmium	6	Palladium	2		
																								
# T3 COMPONENT PROCESSORS																								
volcanic-luminous-shield-matrix-processor-t1	Luminous Shield Matrix Processor	BUILDING	1	150	Volcanic Planet	ONI	Processing	1	Glowstone Crystals	25	Arco Blocks	18	Thermal Control	12	Lumanite Cores	8								
volcanic-luminous-shield-matrix-processor-t2	Luminous Shield Matrix Processor	BUILDING	2	120	Volcanic Planet	ONI	Processing	1	Glowstone Crystals	30	Arco Blocks	22	Thermal Control	15	Lumanite Cores	12	Hafnium Shields	6						
volcanic-luminous-shield-matrix-processor-t3	Luminous Shield Matrix Processor	BUILDING	3	100	Volcanic Planet	ONI	Processing	1	Glowstone Crystals	35	Arco Blocks	25	Thermal Control	18	Lumanite Cores	15	Hafnium Shields	10	Diamond Drill	4				
volcanic-luminous-shield-matrix-processor-t4	Luminous Shield Matrix Processor	BUILDING	4	80	Volcanic Planet	ONI	Processing	1	Glowstone Crystals	40	Arco Blocks	30	Thermal Control	22	Lumanite Cores	18	Hafnium Shields	12	Diamond Drill	8	Platinum Elements	3		
volcanic-luminous-shield-matrix-processor-t5	Luminous Shield Matrix Processor	BUILDING	5	60	Volcanic Planet	ONI	Processing	1	Glowstone Crystals	50	Arco Blocks	35	Thermal Control	28	Lumanite Cores	22	Hafnium Shields	15	Diamond Drill	12	Platinum Elements	6		
																								
volcanic-em-weapon-interface-processor-t1	EM Weapon Interface Processor	BUILDING	1	150	Volcanic Planet	MUD	Processing	1	Cinnabar Crystals	25	Arco Blocks	18	Thermal Control	12	Lumanite Cores	8								
volcanic-em-weapon-interface-processor-t2	EM Weapon Interface Processor	BUILDING	2	120	Volcanic Planet	MUD	Processing	1	Cinnabar Crystals	30	Arco Blocks	22	Thermal Control	15	Lumanite Cores	12	Hafnium Shields	6						
volcanic-em-weapon-interface-processor-t3	EM Weapon Interface Processor	BUILDING	3	100	Volcanic Planet	MUD	Processing	1	Cinnabar Crystals	35	Arco Blocks	25	Thermal Control	18	Lumanite Cores	15	Hafnium Shields	10	Diamond Drill	4				
volcanic-em-weapon-interface-processor-t4	EM Weapon Interface Processor	BUILDING	4	80	Volcanic Planet	MUD	Processing	1	Cinnabar Crystals	40	Arco Blocks	30	Thermal Control	22	Lumanite Cores	18	Hafnium Shields	12	Diamond Drill	8	Platinum Elements	3		
volcanic-em-weapon-interface-processor-t5	EM Weapon Interface Processor	BUILDING	5	60	Volcanic Planet	MUD	Processing	1	Cinnabar Crystals	50	Arco Blocks	35	Thermal Control	28	Lumanite Cores	22	Hafnium Shields	15	Diamond Drill	12	Platinum Elements	6		
																								
volcanic-plasma-cell-processor-t1	Plasma Cell Processor	BUILDING	1	150	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Plasma Containment Minerals	25	Arco Blocks	18	Thermal Control	12	Lumanite Cores	8								
volcanic-plasma-cell-processor-t2	Plasma Cell Processor	BUILDING	2	120	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Plasma Containment Minerals	30	Arco Blocks	22	Thermal Control	15	Lumanite Cores	12	Hafnium Shields	6						
volcanic-plasma-cell-processor-t3	Plasma Cell Processor	BUILDING	3	100	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Plasma Containment Minerals	35	Arco Blocks	25	Thermal Control	18	Lumanite Cores	15	Hafnium Shields	10	Diamond Drill	4				
volcanic-plasma-cell-processor-t4	Plasma Cell Processor	BUILDING	4	80	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Plasma Containment Minerals	40	Arco Blocks	30	Thermal Control	22	Lumanite Cores	18	Hafnium Shields	12	Diamond Drill	8	Platinum Elements	3		
volcanic-plasma-cell-processor-t5	Plasma Cell Processor	BUILDING	5	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Plasma Containment Minerals	50	Arco Blocks	35	Thermal Control	28	Lumanite Cores	22	Hafnium Shields	15	Diamond Drill	12	Platinum Elements	6		
																								
volcanic-platinum-elements-processor-t1	Platinum Elements Processor	BUILDING	1	150	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum	25	Arco Blocks	18	Thermal Control	12	Lumanite Cores	8								
volcanic-platinum-elements-processor-t2	Platinum Elements Processor	BUILDING	2	120	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum	30	Arco Blocks	22	Thermal Control	15	Lumanite Cores	12	Hafnium Shields	6						
volcanic-platinum-elements-processor-t3	Platinum Elements Processor	BUILDING	3	100	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum	35	Arco Blocks	25	Thermal Control	18	Lumanite Cores	15	Hafnium Shields	10	Diamond Drill	4				
volcanic-platinum-elements-processor-t4	Platinum Elements Processor	BUILDING	4	80	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum	40	Arco Blocks	30	Thermal Control	22	Lumanite Cores	18	Hafnium Shields	12	Diamond Drill	8	Palladium	3		
volcanic-platinum-elements-processor-t5	Platinum Elements Processor	BUILDING	5	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum	50	Arco Blocks	35	Thermal Control	28	Lumanite Cores	22	Hafnium Shields	15	Diamond Drill	12	Palladium	6		
																								
# T4 COMPONENT PROCESSORS																								
volcanic-dodiline-matrix-processor-t1	Dodiline Matrix Processor	BUILDING	1	180	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	25	Hafnium Shields	18	Diamond Drill	15	Platinum Elements	12								
volcanic-dodiline-matrix-processor-t2	Dodiline Matrix Processor	BUILDING	2	150	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	30	Hafnium Shields	22	Diamond Drill	18	Platinum Elements	15	Iridium	8						
volcanic-dodiline-matrix-processor-t3	Dodiline Matrix Processor	BUILDING	3	120	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	35	Hafnium Shields	25	Diamond Drill	20	Platinum Elements	18	Iridium	12	Rhodium	6				
volcanic-dodiline-matrix-processor-t4	Dodiline Matrix Processor	BUILDING	4	100	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	40	Hafnium Shields	30	Diamond Drill	25	Platinum Elements	22	Iridium	15	Rhodium	10	Palladium	4		
volcanic-dodiline-matrix-processor-t5	Dodiline Matrix Processor	BUILDING	5	80	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	50	Hafnium Shields	35	Diamond Drill	30	Platinum Elements	25	Iridium	20	Rhodium	15	Palladium	8		
																								
volcanic-weapon-amplifier-processor-t1	Weapon Amplifier Processor	BUILDING	1	180	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	25	Hafnium Shields	18	Diamond Drill	15	Platinum Elements	12								
volcanic-weapon-amplifier-processor-t2	Weapon Amplifier Processor	BUILDING	2	150	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	30	Hafnium Shields	22	Diamond Drill	18	Platinum Elements	15	Iridium	8						
volcanic-weapon-amplifier-processor-t3	Weapon Amplifier Processor	BUILDING	3	120	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	35	Hafnium Shields	25	Diamond Drill	20	Platinum Elements	18	Iridium	12	Rhodium	6				
volcanic-weapon-amplifier-processor-t4	Weapon Amplifier Processor	BUILDING	4	100	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	40	Hafnium Shields	30	Diamond Drill	25	Platinum Elements	22	Iridium	15	Rhodium	10	Palladium	4		
volcanic-weapon-amplifier-processor-t5	Weapon Amplifier Processor	BUILDING	5	80	Volcanic Planet	USTUR	Processing	1	Dodiline Crystals	50	Hafnium Shields	35	Diamond Drill	30	Platinum Elements	25	Iridium	20	Rhodium	15	Palladium	8		
																								
# RAW RESOURCE EXTRACTORS																								
# T1 Resources: Arco, Lumanite, Osmium Ore, Rhenium Ore, Tantalum Ore, Thermal Regulator Stone																								
volcanic-arco-extractor-t1	Arco Extractor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	10	Thermal Control	8												
volcanic-arco-extractor-t2	Arco Extractor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Lumanite Cores	4										
volcanic-arco-extractor-t3	Arco Extractor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Lumanite Cores	6	Osmium	3								
volcanic-arco-extractor-t4	Arco Extractor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Lumanite Cores	8	Osmium	5	Rhenium	2						
volcanic-arco-extractor-t5	Arco Extractor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Lumanite Cores	10	Osmium	8	Rhenium	5	Tantalum	2				
																								
volcanic-lumanite-extractor-t1	Lumanite Extractor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	8	Thermal Control	6												
volcanic-lumanite-extractor-t2	Lumanite Extractor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	10	Thermal Control	8	Lumanite Cores	4										
volcanic-lumanite-extractor-t3	Lumanite Extractor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Lumanite Cores	6	Osmium	3								
volcanic-lumanite-extractor-t4	Lumanite Extractor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Lumanite Cores	8	Osmium	5	Rhenium	2						
volcanic-lumanite-extractor-t5	Lumanite Extractor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Lumanite Cores	10	Osmium	8	Rhenium	5	Tantalum	2				
																								
volcanic-osmium-ore-extractor-t1	Osmium Ore Extractor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	10	Thermal Control	8	Lumanite Cores	6										
volcanic-osmium-ore-extractor-t2	Osmium Ore Extractor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Lumanite Cores	8	Osmium	4								
volcanic-osmium-ore-extractor-t3	Osmium Ore Extractor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Lumanite Cores	10	Osmium	6	Rhenium	3						
volcanic-osmium-ore-extractor-t4	Osmium Ore Extractor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Lumanite Cores	12	Osmium	8	Rhenium	5	Tantalum	2				
volcanic-osmium-ore-extractor-t5	Osmium Ore Extractor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Lumanite Cores	15	Osmium	12	Rhenium	8	Tantalum	5	Hafnium	2		
																								
volcanic-rhenium-ore-extractor-t1	Rhenium Ore Extractor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	10	Thermal Control	8	Lumanite Cores	6										
volcanic-rhenium-ore-extractor-t2	Rhenium Ore Extractor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Lumanite Cores	8	Osmium	4								
volcanic-rhenium-ore-extractor-t3	Rhenium Ore Extractor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Lumanite Cores	10	Osmium	6	Rhenium	3						
volcanic-rhenium-ore-extractor-t4	Rhenium Ore Extractor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Lumanite Cores	12	Osmium	8	Rhenium	5	Tantalum	2				
volcanic-rhenium-ore-extractor-t5	Rhenium Ore Extractor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Lumanite Cores	15	Osmium	12	Rhenium	8	Tantalum	5	Hafnium	2		
																								
volcanic-tantalum-ore-extractor-t1	Tantalum Ore Extractor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	10	Thermal Control	8	Lumanite Cores	6										
volcanic-tantalum-ore-extractor-t2	Tantalum Ore Extractor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Lumanite Cores	8	Osmium	4								
volcanic-tantalum-ore-extractor-t3	Tantalum Ore Extractor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Lumanite Cores	10	Osmium	6	Rhenium	3						
volcanic-tantalum-ore-extractor-t4	Tantalum Ore Extractor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Lumanite Cores	12	Osmium	8	Rhenium	5	Tantalum	2				
volcanic-tantalum-ore-extractor-t5	Tantalum Ore Extractor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Lumanite Cores	15	Osmium	12	Rhenium	8	Tantalum	5	Hafnium	2		
																								
volcanic-thermal-regulator-stone-extractor-t1	Thermal Regulator Stone Extractor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	8	Lumanite Cores	6												
volcanic-thermal-regulator-stone-extractor-t2	Thermal Regulator Stone Extractor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	10	Lumanite Cores	8	Thermal Control	4										
volcanic-thermal-regulator-stone-extractor-t3	Thermal Regulator Stone Extractor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Lumanite Cores	10	Thermal Control	6	Osmium	3								
volcanic-thermal-regulator-stone-extractor-t4	Thermal Regulator Stone Extractor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Lumanite Cores	12	Thermal Control	8	Osmium	5	Rhenium	2						
volcanic-thermal-regulator-stone-extractor-t5	Thermal Regulator Stone Extractor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Lumanite Cores	15	Thermal Control	10	Osmium	8	Rhenium	5	Tantalum	2				
																								
# T2 Resources: Diamond, Fluorine Gas, Garnet Crystals, Hafnium Ore, Rochinol																								
volcanic-diamond-extractor-t1	Diamond Extractor	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Hafnium Shields	10										
volcanic-diamond-extractor-t2	Diamond Extractor	BUILDING	2	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Hafnium Shields	12	Diamond Drill	4								
volcanic-diamond-extractor-t3	Diamond Extractor	BUILDING	3	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Hafnium Shields	15	Diamond Drill	6	Osmium	3						
volcanic-diamond-extractor-t4	Diamond Extractor	BUILDING	4	65	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	25	Thermal Control	20	Hafnium Shields	18	Diamond Drill	8	Osmium	5	Rhenium	2				
volcanic-diamond-extractor-t5	Diamond Extractor	BUILDING	5	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	30	Thermal Control	25	Hafnium Shields	22	Diamond Drill	12	Osmium	8	Rhenium	5	Hafnium	2		
																								
volcanic-fluorine-gas-extractor-t1	Fluorine Gas Extractor	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Emergency Suppressant	10	Hafnium Shields	8										
volcanic-fluorine-gas-extractor-t2	Fluorine Gas Extractor	BUILDING	2	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Emergency Suppressant	12	Hafnium Shields	10	Thermal Control	4								
volcanic-fluorine-gas-extractor-t3	Fluorine Gas Extractor	BUILDING	3	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Emergency Suppressant	15	Hafnium Shields	12	Thermal Control	6	Diamond Drill	3						
volcanic-fluorine-gas-extractor-t4	Fluorine Gas Extractor	BUILDING	4	65	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Emergency Suppressant	18	Hafnium Shields	15	Thermal Control	8	Diamond Drill	5	Osmium	2				
volcanic-fluorine-gas-extractor-t5	Fluorine Gas Extractor	BUILDING	5	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	25	Emergency Suppressant	22	Hafnium Shields	18	Thermal Control	12	Diamond Drill	8	Osmium	5	Hafnium	2		
																								
volcanic-garnet-crystals-extractor-t1	Garnet Crystals Extractor	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Diamond Drill	8										
volcanic-garnet-crystals-extractor-t2	Garnet Crystals Extractor	BUILDING	2	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Diamond Drill	10	Hafnium Shields	4								
volcanic-garnet-crystals-extractor-t3	Garnet Crystals Extractor	BUILDING	3	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Diamond Drill	12	Hafnium Shields	6	Osmium	3						
volcanic-garnet-crystals-extractor-t4	Garnet Crystals Extractor	BUILDING	4	65	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Diamond Drill	15	Hafnium Shields	8	Osmium	5	Rhenium	2				
volcanic-garnet-crystals-extractor-t5	Garnet Crystals Extractor	BUILDING	5	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	25	Thermal Control	20	Diamond Drill	18	Hafnium Shields	12	Osmium	8	Rhenium	5	Hafnium	2		
																								
volcanic-hafnium-ore-extractor-t1	Hafnium Ore Extractor	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Lumanite Cores	8										
volcanic-hafnium-ore-extractor-t2	Hafnium Ore Extractor	BUILDING	2	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Lumanite Cores	10	Hafnium Shields	4								
volcanic-hafnium-ore-extractor-t3	Hafnium Ore Extractor	BUILDING	3	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Lumanite Cores	12	Hafnium Shields	6	Diamond Drill	3						
volcanic-hafnium-ore-extractor-t4	Hafnium Ore Extractor	BUILDING	4	65	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Lumanite Cores	15	Hafnium Shields	8	Diamond Drill	5	Osmium	2				
volcanic-hafnium-ore-extractor-t5	Hafnium Ore Extractor	BUILDING	5	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	25	Thermal Control	20	Lumanite Cores	18	Hafnium Shields	12	Diamond Drill	8	Osmium	5	Rhenium	2		
																								
volcanic-rochinol-extractor-t1	Rochinol Extractor	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	12	Thermal Control	10	Hafnium Shields	8										
volcanic-rochinol-extractor-t2	Rochinol Extractor	BUILDING	2	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	15	Thermal Control	12	Hafnium Shields	10	Diamond Drill	4								
volcanic-rochinol-extractor-t3	Rochinol Extractor	BUILDING	3	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	18	Thermal Control	15	Hafnium Shields	12	Diamond Drill	6	Osmium	3						
volcanic-rochinol-extractor-t4	Rochinol Extractor	BUILDING	4	65	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	20	Thermal Control	18	Hafnium Shields	15	Diamond Drill	8	Osmium	5	Rhenium	2				
